,filename,abs_lx,abs_ly,abs_rx,abs_ry,open_eyes
0,207/1/2022-10-28 11:13:05.090396-0.jpg,243.5361625,488.03948,777.2347799999999,468.58383,1
1,207/1/2022-10-28 11:13:05.105299-1.jpg,244.902833,487.89812000000006,778.6994500000001,468.11047,1
2,207/1/2022-10-28 11:13:05.117155-2.jpg,241.723575,489.386615,777.62292,468.455505,1
3,207/1/2022-10-28 11:13:05.124315-3.jpg,242.701075,489.436595,776.6348750000001,470.096585,1
4,207/1/2022-10-28 11:13:05.128708-4.jpg,244.09841,490.30332,776.9894899999999,468.59845,1
5,207/1/2022-10-28 11:13:05.132569-5.jpg,244.09841,490.30332,776.9894899999999,468.59845,0
6,207/1/2022-10-28 11:13:05.136266-6.jpg,243.22271,489.085345,773.1058499999999,471.330815,1
7,207/1/2022-10-28 11:13:05.140058-7.jpg,241.20128500000004,491.11849000000007,775.8181,468.333405,1
8,207/1/2022-10-28 11:13:05.143140-8.jpg,239.9031975,491.40766,773.06388,468.989545,1
9,207/1/2022-10-28 11:13:05.146164-9.jpg,237.62916,490.81526,773.1206,468.67256,1
10,207/1/2022-10-28 11:13:05.149247-10.jpg,239.4855375,491.25486,774.695425,469.08381,1
11,207/1/2022-10-28 11:13:05.152221-11.jpg,254.30956,493.1770650000001,789.86725,475.67463,1
12,207/1/2022-10-28 11:13:05.155505-12.jpg,255.66564,493.5393800000001,789.52997,472.61096,1
13,207/1/2022-10-28 11:13:05.158673-13.jpg,256.555905,493.50487,788.60209,472.626805,1
14,207/1/2022-10-28 11:13:05.161733-14.jpg,258.5296025,496.83039,789.13832,472.32431,1
15,207/1/2022-10-28 11:13:05.165761-15.jpg,256.222808,493.6923900000001,789.48694,471.48079,1
16,207/1/2022-10-28 11:13:05.168571-16.jpg,254.56578,493.14579,788.7537599999999,473.20918,1
17,207/1/2022-10-28 11:13:05.172092-17.jpg,255.5168875,493.355635,787.67973,474.91464500000006,1
18,207/1/2022-10-28 11:13:05.176398-18.jpg,251.12223,491.20657,786.822105,473.19462,1
19,207/1/2022-10-28 11:13:05.179679-19.jpg,253.473453,492.68079,787.78231,470.750984,1
20,207/1/2022-10-28 11:13:05.183300-20.jpg,257.139765,492.10415,787.69737,471.8965649999999,1
21,207/1/2022-10-28 11:13:05.186322-21.jpg,255.62457,493.02502,787.1198200000001,473.45781,1
22,207/1/2022-10-28 11:13:05.190413-22.jpg,255.813865,492.38278,787.848585,475.123505,1
23,207/1/2022-10-28 11:13:05.194068-23.jpg,255.329855,492.65316500000006,788.12607,471.283635,1
24,207/1/2022-10-28 11:13:05.200224-24.jpg,253.312325,494.21339,788.6013,472.288305,1
25,207/1/2022-10-28 11:13:05.207070-25.jpg,254.44418,493.80141,787.262235,473.84300500000006,1
26,207/1/2022-10-28 11:13:05.212985-26.jpg,255.022955,493.33997,786.3922050000001,474.04746,1
27,207/1/2022-10-28 11:13:05.219308-27.jpg,253.4338325,492.05974,789.24924,474.30902,1
28,207/1/2022-10-28 11:13:05.226194-28.jpg,257.717168,492.072985,790.6268799999999,472.324345,1
29,207/1/2022-10-28 11:13:05.234887-29.jpg,256.459985,494.29585,790.8255100000001,472.89528,1
30,207/1/2022-10-28 11:13:05.241880-30.jpg,255.632675,494.47192,787.5966900000001,473.181135,1
31,207/1/2022-10-28 11:13:05.248335-31.jpg,252.60578,493.470675,787.65909,473.402145,1
32,207/1/2022-10-28 11:13:05.252310-32.jpg,258.4444625,492.1372050000001,788.1114049999999,474.72298,1
33,207/1/2022-10-28 11:13:05.261167-33.jpg,257.17163700000003,493.376945,790.17706,472.1968499999999,1
34,207/1/2022-10-28 11:13:05.269589-34.jpg,255.75281,493.30346,787.07912,471.42021,1
35,207/1/2022-10-28 11:13:05.276474-35.jpg,257.81704,492.14302,792.352995,470.638355,1
36,207/1/2022-10-28 11:13:05.281894-36.jpg,256.48248,494.095635,786.41637,474.30973000000006,1
37,207/1/2022-10-28 11:13:05.285911-37.jpg,254.62815,494.224615,786.5503,473.29316,1
38,207/1/2022-10-28 11:13:05.290321-38.jpg,257.06509,493.51832,786.99106,473.064805,1
39,207/1/2022-10-28 11:13:05.294223-39.jpg,256.282908,493.64377,786.50624,475.27636,1
40,207/1/2022-10-28 11:13:05.300261-40.jpg,255.63041,494.285095,790.84921,473.05658,1
41,207/1/2022-10-28 11:13:05.307058-41.jpg,254.58815,492.505965,791.170865,473.33543,1
42,207/1/2022-10-28 11:13:05.312948-42.jpg,253.04635,492.74385,788.8109450000001,473.01081,1
43,207/1/2022-10-28 11:13:05.319163-43.jpg,255.96174,492.77883,785.87188,473.25111,1
44,207/1/2022-10-28 11:13:05.325566-44.jpg,255.498575,493.09284,787.0437499999999,473.70008500000006,1
45,207/1/2022-10-28 11:13:05.331647-45.jpg,256.3802025,493.475255,789.65905,475.31262,1
46,207/1/2022-10-28 11:13:05.338106-46.jpg,256.45635000000004,492.649735,787.62441,473.018145,1
47,207/1/2022-10-28 11:13:05.344628-47.jpg,256.167225,492.64304,790.716895,473.71698,1
48,207/1/2022-10-28 11:13:05.350423-48.jpg,254.083725,492.04794,788.4501200000001,473.32907,1
49,207/1/2022-10-28 11:13:05.357016-49.jpg,255.641445,492.92875,786.98251,472.700575,1
50,207/1/2022-10-28 11:13:05.365845-50.jpg,254.122405,493.712535,789.686265,473.58183,1
51,207/1/2022-10-28 11:13:05.373341-51.jpg,254.016552,494.057665,789.1196199999999,471.674925,1
52,207/1/2022-10-28 11:13:05.380224-52.jpg,254.173625,492.81293,790.8809799999999,473.41689,1
53,207/1/2022-10-28 11:13:05.384674-53.jpg,255.0787025,492.6789,789.60265,471.8645350000001,1
54,207/1/2022-10-28 11:13:05.388896-54.jpg,254.733795,493.25934000000007,788.9984450000001,473.71547,1
55,207/1/2022-10-28 11:13:05.394397-55.jpg,253.38698,493.576245,787.064705,475.40852000000007,1
56,207/1/2022-10-28 11:13:05.400281-56.jpg,253.38698,493.576245,787.064705,475.40852000000007,0
57,207/1/2022-10-28 11:13:05.406977-57.jpg,255.81556,491.32702000000006,788.4416250000002,475.65171,1
58,207/1/2022-10-28 11:13:05.413007-58.jpg,255.31373,494.369735,791.3434649999999,473.762125,1
59,207/1/2022-10-28 11:13:05.419342-59.jpg,255.084155,495.06189,789.064635,474.9835000000001,1
60,207/1/2022-10-28 11:13:05.425742-60.jpg,256.22702,491.26096500000006,790.82628,471.841235,1
61,207/1/2022-10-28 11:13:05.431740-61.jpg,254.04514,492.28445,790.159045,472.56078,1
62,207/1/2022-10-28 11:13:05.438163-62.jpg,254.995815,493.082015,787.970155,474.247615,1
63,207/1/2022-10-28 11:13:05.444607-63.jpg,256.61571,491.97402,787.5793299999999,471.21981,1
64,207/1/2022-10-28 11:13:05.453436-64.jpg,254.802883,493.4087599999999,787.3338899999999,474.54598,1
65,207/1/2022-10-28 11:13:05.462128-65.jpg,255.4216475,492.96296500000005,790.3867,472.186145,1
66,207/1/2022-10-28 11:13:05.469889-66.jpg,256.279143,492.303255,791.0233599999999,472.31385,1
67,207/1/2022-10-28 11:13:05.476140-67.jpg,258.1030925,492.903175,791.10898,473.682925,1
68,207/1/2022-10-28 11:13:05.481260-68.jpg,259.126445,493.007345,797.26641,474.540605,1
69,207/1/2022-10-28 11:13:05.484706-69.jpg,262.541502,493.10175,797.52681,471.122715,1
70,207/1/2022-10-28 11:13:05.488379-70.jpg,267.010985,494.98025,800.29517,471.9986200000001,1
71,207/1/2022-10-28 11:13:05.494893-71.jpg,267.010985,494.98025,800.29517,471.9986200000001,0
72,207/1/2022-10-28 11:13:05.500674-72.jpg,271.426123,492.34387,806.5046249999999,472.364375,1
73,207/1/2022-10-28 11:13:05.510176-73.jpg,276.6756025,492.77565,810.5035099999999,473.5063750000001,1
74,207/1/2022-10-28 11:13:05.516223-74.jpg,280.45429,490.968535,812.495215,475.022665,1
75,207/1/2022-10-28 11:13:05.521607-75.jpg,283.985795,492.07231,816.21727,474.165155,1
76,207/1/2022-10-28 11:13:05.526460-76.jpg,281.602835,491.88452,817.54193,477.377165,1
77,207/1/2022-10-28 11:13:05.531958-77.jpg,284.489913,494.72884,815.83043,473.67712000000006,1
78,207/1/2022-10-28 11:13:05.538120-78.jpg,283.788112,491.21852,816.1270000000001,475.26839,1
79,207/1/2022-10-28 11:13:05.544380-79.jpg,283.56089,491.2167950000001,819.1365900000001,476.520225,1
80,207/1/2022-10-28 11:13:05.550522-80.jpg,283.277687,489.95233500000006,816.329705,475.34774,1
81,207/1/2022-10-28 11:13:05.556817-81.jpg,283.277687,489.95233500000006,816.329705,475.34774,0
82,207/1/2022-10-28 11:13:05.563408-82.jpg,285.24518,491.39912,817.930005,474.65046500000005,1
83,207/1/2022-10-28 11:13:05.572561-83.jpg,283.71114,491.69279,816.24426,476.90112,1
84,207/1/2022-10-28 11:13:05.582111-84.jpg,284.324678,491.47836,816.64525,474.121185,1
85,207/1/2022-10-28 11:13:05.587777-85.jpg,287.23224500000003,490.75754,817.4397700000001,473.50303,1
86,207/1/2022-10-28 11:13:05.594179-86.jpg,283.592385,490.101625,818.2130050000001,473.71059,1
87,207/1/2022-10-28 11:13:05.601636-87.jpg,283.82059000000004,491.53195,821.2834849999999,475.781215,1
88,207/1/2022-10-28 11:13:05.606323-88.jpg,284.551795,489.35365,819.6414050000001,473.72823000000005,1
89,207/1/2022-10-28 11:13:05.611863-89.jpg,284.121845,493.54043,815.08059,474.62099,1
90,207/1/2022-10-28 11:13:05.615500-90.jpg,283.016025,492.799765,813.11636,473.96302,1
91,207/1/2022-10-28 11:13:05.619299-91.jpg,283.764933,492.89334,818.90249,473.545575,1
92,207/1/2022-10-28 11:13:05.625794-92.jpg,284.8795475,493.6328199999999,819.5704599999999,473.74594,1
93,207/1/2022-10-28 11:13:05.633031-93.jpg,282.794285,492.84949,819.02441,474.64351,1
94,207/1/2022-10-28 11:13:05.638101-94.jpg,282.285315,493.84718,817.40353,473.68907,1
95,207/1/2022-10-28 11:13:05.644612-95.jpg,284.592675,492.5825749999999,816.95778,476.193485,1
96,207/1/2022-10-28 11:13:05.650538-96.jpg,286.841055,493.354765,812.00378,475.4973700000001,1
97,207/1/2022-10-28 11:13:05.656596-97.jpg,286.55775,494.067035,816.36685,476.402605,1
98,207/1/2022-10-28 11:13:05.663216-98.jpg,285.29516,492.720255,819.25981,474.25361,1
99,207/1/2022-10-28 11:13:05.669379-99.jpg,285.267935,494.54696,815.51103,478.194845,1
100,207/1/2022-10-28 11:13:05.675631-100.jpg,280.43708,495.841505,813.41646,482.23669,1
101,207/1/2022-10-28 11:13:05.681837-101.jpg,288.316015,496.99014,809.08258,483.228526,1
102,207/1/2022-10-28 11:13:05.687861-102.jpg,282.28479,506.02429000000006,808.5586099999999,496.52438,1
103,207/1/2022-10-28 11:13:05.694990-103.jpg,287.587045,514.3463,791.89786,502.547605,1
104,207/1/2022-10-28 11:13:05.700930-104.jpg,314.54757,520.273785,776.87615,515.18843,1
105,207/1/2022-10-28 11:13:05.706826-105.jpg,288.235,523.926845,778.4511699999999,518.98652,1
106,207/1/2022-10-28 11:13:05.713732-106.jpg,293.2917175,524.46882,785.3632749999999,522.044945,1
107,207/1/2022-10-28 11:13:05.722947-107.jpg,293.2917175,524.46882,785.3632749999999,522.044945,0
108,207/1/2022-10-28 11:13:05.730200-108.jpg,312.13549,522.36888,780.4648900000001,509.802555,1
109,207/1/2022-10-28 11:13:05.736292-109.jpg,302.68386,518.2176999999999,781.548065,508.19087,1
110,207/1/2022-10-28 11:13:05.740462-110.jpg,297.26446,518.540265,786.1208650000001,503.38689,1
111,207/1/2022-10-28 11:13:05.746258-111.jpg,274.6599625,513.63255,793.2821799999999,509.67299,1
112,207/1/2022-10-28 11:13:05.751755-112.jpg,281.30115,510.08766,789.0228099999999,500.54459,1
113,207/1/2022-10-28 11:13:05.756805-113.jpg,271.87704,508.24033,798.8261149999998,498.81648,1
114,207/1/2022-10-28 11:13:05.763156-114.jpg,267.4839625,507.2318700000001,797.0034299999999,493.80535,1
115,207/1/2022-10-28 11:13:05.770601-115.jpg,264.021405,501.270265,797.6659299999999,495.75716,1
116,207/1/2022-10-28 11:13:05.775976-116.jpg,260.30481000000003,500.05582,800.27827,488.881941,1
117,207/1/2022-10-28 11:13:05.785024-117.jpg,261.43595500000004,497.0072450000001,792.09042,481.989765,1
118,207/1/2022-10-28 11:13:05.792982-118.jpg,262.040817,495.03506,795.16185,481.4561000000001,1
119,207/1/2022-10-28 11:13:05.801855-119.jpg,259.403585,491.48164,795.53227,476.945995,1
120,207/1/2022-10-28 11:13:05.808515-120.jpg,263.379865,493.2767,794.9718399999999,475.940355,1
121,207/1/2022-10-28 11:13:05.815092-121.jpg,264.437845,492.04428500000006,796.7304,472.69893,1
122,207/1/2022-10-28 11:13:05.819239-122.jpg,260.22645,491.50992,794.048225,470.169945,1
123,207/1/2022-10-28 11:13:05.823078-123.jpg,262.43819,492.45735,791.4879149999999,473.3459,1
124,207/1/2022-10-28 11:13:05.827219-124.jpg,265.129185,491.29695,798.54353,470.957315,1
125,207/1/2022-10-28 11:13:05.832578-125.jpg,264.49627,491.145215,795.673025,471.26643500000006,1
126,207/1/2022-10-28 11:13:05.841247-126.jpg,262.112067,487.25985,795.11266,470.83999,1
127,207/1/2022-10-28 11:13:05.849012-127.jpg,261.293345,490.16119,792.13972,471.30061000000006,1
128,207/1/2022-10-28 11:13:05.856082-128.jpg,261.42526,488.83681,793.19299,469.191025,1
129,207/1/2022-10-28 11:13:05.865374-129.jpg,263.04573500000004,489.14516,796.43758,467.02071,1
