,filename,abs_lx,abs_ly,abs_rx,abs_ry,open_eyes
0,207/2/2022-10-28 11:23:23.584456-0.jpg,245.170215,487.5719,765.96943,487.831195,1
1,207/2/2022-10-28 11:23:23.602878-1.jpg,239.025865,480.57185,765.93529,487.8500350000001,1
2,207/2/2022-10-28 11:23:23.614509-2.jpg,239.025865,480.57185,765.93529,487.8500350000001,0
3,207/2/2022-10-28 11:23:23.621754-3.jpg,232.97146,471.21463,766.61704,465.334665,1
4,207/2/2022-10-28 11:23:23.627447-4.jpg,229.99933,468.45608,763.38524,456.73896,1
5,207/2/2022-10-28 11:23:23.632629-5.jpg,229.99933,468.45608,763.38524,456.73896,0
6,207/2/2022-10-28 11:23:23.636740-6.jpg,225.632965,465.909114,766.48288,453.707285,1
7,207/2/2022-10-28 11:23:23.640141-7.jpg,224.018912,463.40265,763.830515,451.211685,1
8,207/2/2022-10-28 11:23:23.643084-8.jpg,224.434065,466.629525,761.0741399999999,447.05288999999993,1
9,207/2/2022-10-28 11:23:23.646872-9.jpg,224.434065,466.629525,761.0741399999999,447.05288999999993,0
10,207/2/2022-10-28 11:23:23.651862-10.jpg,226.788495,465.1949,764.5040399999999,444.605374,1
11,207/2/2022-10-28 11:23:23.654858-11.jpg,226.428785,480.51981,760.204665,452.75762,1
12,207/2/2022-10-28 11:23:23.657562-12.jpg,226.59290500000003,481.20643,759.3412149999999,454.30452,1
13,207/2/2022-10-28 11:23:23.660544-13.jpg,225.497835,480.28122,761.0697200000001,454.299805,1
14,207/2/2022-10-28 11:23:23.663695-14.jpg,227.102235,482.976485,762.90943,451.832395,1
15,207/2/2022-10-28 11:23:23.668582-15.jpg,225.91589500000003,481.79038,761.80991,454.107175,1
16,207/2/2022-10-28 11:23:23.671741-16.jpg,227.576413,481.196515,762.4457500000001,453.06471,1
17,207/2/2022-10-28 11:23:23.675196-17.jpg,225.4378525,479.07329,760.889425,451.919725,1
18,207/2/2022-10-28 11:23:23.678025-18.jpg,229.01402,483.0285,763.9544699999999,451.262415,1
19,207/2/2022-10-28 11:23:23.682123-19.jpg,226.30036,481.99951,763.3949499999999,453.18653,1
20,207/2/2022-10-28 11:23:23.687415-20.jpg,225.68519000000003,480.681885,761.2443499999999,453.448345,1
21,207/2/2022-10-28 11:23:23.690683-21.jpg,228.555742,481.812,760.076745,452.00685,1
22,207/2/2022-10-28 11:23:23.693748-22.jpg,226.737775,482.73853500000007,762.66513,450.644245,1
23,207/2/2022-10-28 11:23:23.697568-23.jpg,226.327535,481.99811,765.62403,454.9500699999999,1
24,207/2/2022-10-28 11:23:23.702279-24.jpg,226.269755,481.64535,765.37531,453.857456,1
25,207/2/2022-10-28 11:23:23.705894-25.jpg,225.191155,480.35225,761.4663700000001,455.340525,1
26,207/2/2022-10-28 11:23:23.710778-26.jpg,225.7246825,481.7520549999999,765.3414799999999,457.33442,1
27,207/2/2022-10-28 11:23:23.718815-27.jpg,225.894,482.2251700000001,760.6347499999999,454.33441,1
28,207/2/2022-10-28 11:23:23.723774-28.jpg,225.894,482.2251700000001,760.6347499999999,454.33441,0
29,207/2/2022-10-28 11:23:23.729663-29.jpg,227.507613,481.97033,763.59245,454.5092,1
30,207/2/2022-10-28 11:23:23.735878-30.jpg,224.40908,482.523765,761.7638299999999,452.04254,1
31,207/2/2022-10-28 11:23:23.742061-31.jpg,225.20265,482.17405,759.895395,452.220845,1
32,207/2/2022-10-28 11:23:23.748384-32.jpg,225.90774500000003,479.94493,763.253,453.451141,1
33,207/2/2022-10-28 11:23:23.754560-33.jpg,227.11631,483.145365,764.0985350000001,452.617231,1
