,filename,abs_lx,abs_ly,abs_rx,abs_ry,open_eyes
0,026/1/2022-10-06 11:22:11.542682-0.jpg,329.354825,588.61742,744.5129450000001,602.55936,1
1,026/1/2022-10-06 11:22:11.555780-1.jpg,321.883005,594.004185,743.44319,605.2750699999999,1
2,026/1/2022-10-06 11:22:11.562705-2.jpg,319.05929000000003,587.8290900000002,744.17965,607.44717,1
3,026/1/2022-10-06 11:22:11.568199-3.jpg,314.78133,594.495895,734.66435,609.97319,1
4,026/1/2022-10-06 11:22:11.572345-4.jpg,317.760545,598.91793,738.50749,618.41963,1
5,026/1/2022-10-06 11:22:11.577452-5.jpg,313.847875,600.2088,733.3392699999999,616.4947099999999,1
6,026/1/2022-10-06 11:22:11.581910-6.jpg,303.064065,603.3362500000001,728.69673,620.20308,1
7,026/1/2022-10-06 11:22:11.584749-7.jpg,295.93726000000004,606.69467,723.7130849999999,626.02493,1
8,026/1/2022-10-06 11:22:11.587534-8.jpg,292.39163499999995,616.28007,716.95214,630.38743,1
9,026/1/2022-10-06 11:22:11.590858-9.jpg,284.023005,615.067155,719.68138,637.24446,1
10,026/1/2022-10-06 11:22:11.595170-10.jpg,280.113595,623.2929899999999,708.514875,636.18407,1
11,026/1/2022-10-06 11:22:11.598655-11.jpg,267.366945,580.64535,774.68976,599.76848,1
12,026/1/2022-10-06 11:22:11.601746-12.jpg,268.771605,582.0802199999999,773.61618,598.71804,1
13,026/1/2022-10-06 11:22:11.604444-13.jpg,270.42579,583.36668,779.6737800000001,597.7913249999999,1
14,026/1/2022-10-06 11:22:11.608133-14.jpg,272.49587,581.030535,775.81114,594.77637,1
15,026/1/2022-10-06 11:22:11.611090-15.jpg,267.10733,580.55963,774.58075,595.87669,1
16,026/1/2022-10-06 11:22:11.616095-16.jpg,269.12125000000003,581.3977199999999,777.00964,598.3147799999999,1
17,026/1/2022-10-06 11:22:11.619098-17.jpg,272.13909,581.424405,779.6003249999999,601.461755,1
18,026/1/2022-10-06 11:22:11.622028-18.jpg,267.416465,581.496145,774.834205,597.7437600000001,1
19,026/1/2022-10-06 11:22:11.625974-19.jpg,268.745365,581.40598,778.1371849999999,596.70336,1
20,026/1/2022-10-06 11:22:11.631343-20.jpg,271.264385,583.0353,777.73755,597.36688,1
21,026/1/2022-10-06 11:22:11.636519-21.jpg,267.381245,580.44799,773.51975,599.331,1
22,026/1/2022-10-06 11:22:11.639435-22.jpg,268.084135,582.07795,775.82761,595.47209,1
23,026/1/2022-10-06 11:22:11.643270-23.jpg,268.120795,581.36057,775.5498050000001,596.54548,1
24,026/1/2022-10-06 11:22:11.647996-24.jpg,268.34103500000003,581.595045,774.679735,597.41876,1
25,026/1/2022-10-06 11:22:11.651221-25.jpg,268.863585,582.25245,778.1499,600.520675,1
26,026/1/2022-10-06 11:22:11.657578-26.jpg,268.425945,581.5613000000001,777.41021,598.54474,1
27,026/1/2022-10-06 11:22:11.664389-27.jpg,266.20175500000005,582.2875799999999,776.1405800000001,593.28834,1
28,026/1/2022-10-06 11:22:11.669958-28.jpg,269.16728,583.49788,776.894035,596.05283,1
29,026/1/2022-10-06 11:22:11.676581-29.jpg,270.49696,582.3731,774.2782,597.24429,1
30,026/1/2022-10-06 11:22:11.685363-30.jpg,268.468415,583.91494,775.5842499999999,598.18252,1
31,026/1/2022-10-06 11:22:11.693451-31.jpg,271.064555,582.73913,774.381925,598.917955,1
