,filename,abs_lx,abs_ly,abs_rx,abs_ry,open_eyes
0,039/3/2022-10-12 10:31:11.393997-0.jpg,302.16908,570.488835,760.34787,584.122455,1
1,039/3/2022-10-12 10:31:11.408701-1.jpg,304.942645,571.3686250000001,757.021515,582.859065,1
2,039/3/2022-10-12 10:31:11.415623-2.jpg,302.4832,569.42741,759.465825,581.3796600000001,1
3,039/3/2022-10-12 10:31:11.421488-3.jpg,305.17075,577.0103300000001,755.50776,583.43736,1
4,039/3/2022-10-12 10:31:11.429080-4.jpg,310.30299,568.68553,757.9391599999999,580.8313800000001,1
5,039/3/2022-10-12 10:31:11.438432-5.jpg,307.935295,571.77125,757.4763,583.69481,1
6,039/3/2022-10-12 10:31:11.444784-6.jpg,308.62357,574.56632,756.3222450000001,579.47489,1
7,039/3/2022-10-12 10:31:11.450152-7.jpg,308.62357,574.56632,756.3222450000001,579.47489,0
8,039/3/2022-10-12 10:31:11.454091-8.jpg,305.949195,464.668945,767.34082,484.6619,1
9,039/3/2022-10-12 10:31:11.459005-9.jpg,305.690345,465.612485,765.3796,484.34317,1
10,039/3/2022-10-12 10:31:11.462346-10.jpg,310.666295,466.87484,767.694305,482.0802699999999,1
11,039/3/2022-10-12 10:31:11.465329-11.jpg,310.490875,467.32838,765.394275,485.467855,1
12,039/3/2022-10-12 10:31:11.468121-12.jpg,311.59971,467.7509550000001,766.77026,486.22683,1
13,039/3/2022-10-12 10:31:11.470821-13.jpg,310.223885,466.074275,766.46461,485.49816,1
14,039/3/2022-10-12 10:31:11.474010-14.jpg,313.74425,466.7894700000001,765.7361,486.4371,1
15,039/3/2022-10-12 10:31:11.477828-15.jpg,312.524455,466.71429,767.588045,482.958685,1
16,039/3/2022-10-12 10:31:11.482825-16.jpg,313.75503000000003,467.4051500000001,765.5395699999999,487.58629,1
17,039/3/2022-10-12 10:31:11.485778-17.jpg,312.54460500000005,466.10803,766.62859,483.66688,1
18,039/3/2022-10-12 10:31:11.489157-18.jpg,307.429565,465.081325,769.6697200000001,487.00711,1
19,039/3/2022-10-12 10:31:11.493665-19.jpg,310.51191,469.21127,764.45478,490.003015,1
20,039/3/2022-10-12 10:31:11.498132-20.jpg,305.035365,471.640485,763.2383299999999,486.77486,1
21,039/3/2022-10-12 10:31:11.503746-21.jpg,306.048485,470.807425,762.34503,486.13504,1
22,039/3/2022-10-12 10:31:11.510367-22.jpg,310.888885,467.73867000000007,763.0990400000001,487.014,1
23,039/3/2022-10-12 10:31:11.516678-23.jpg,305.89731,468.425915,767.33385,483.59124,1
24,039/3/2022-10-12 10:31:11.526183-24.jpg,306.618165,469.30319,763.10569,487.835475,1
25,039/3/2022-10-12 10:31:11.533356-25.jpg,310.33634000000006,470.34598000000005,766.055005,488.355785,1
26,039/3/2022-10-12 10:31:11.541840-26.jpg,304.85593500000004,471.23525000000006,764.892975,485.80579,1
27,039/3/2022-10-12 10:31:11.550901-27.jpg,301.74547,470.28035,763.742445,485.87007,1
28,039/3/2022-10-12 10:31:11.556767-28.jpg,302.120465,471.00284,764.08955,484.97604,1
29,039/3/2022-10-12 10:31:11.562728-29.jpg,302.853375,471.62654,766.732245,486.979635,1
