,filename,abs_lx,abs_ly,abs_rx,abs_ry,open_eyes
0,050/0/2022-10-18 10:36:11.284461-0.jpg,243.560745,499.93013,697.78858,503.68318,1
1,050/0/2022-10-18 10:36:11.302378-1.jpg,243.42675000000003,500.37163,696.91527,505.8512,1
2,050/0/2022-10-18 10:36:11.311815-2.jpg,242.63502,498.8989800000001,695.3602999999999,504.08071,1
3,050/0/2022-10-18 10:36:11.321599-3.jpg,242.94323,500.921715,696.97149,507.37211,1
4,050/0/2022-10-18 10:36:11.327756-4.jpg,242.028195,500.856795,694.05382,505.14539,1
5,050/0/2022-10-18 10:36:11.334103-5.jpg,242.58894,500.72978,698.0126100000001,507.27604,1
6,050/0/2022-10-18 10:36:11.338209-6.jpg,244.23317,499.367275,694.5742700000001,504.3291,1
7,050/0/2022-10-18 10:36:11.342872-7.jpg,244.50717,500.86559,694.5758599999999,505.86087,1
8,050/0/2022-10-18 10:36:11.346112-8.jpg,243.916465,500.66409,695.736425,505.314235,1
9,050/0/2022-10-18 10:36:11.350446-9.jpg,243.52484500000003,501.173065,694.4554499999999,502.41317,1
10,050/0/2022-10-18 10:36:11.353639-10.jpg,244.579705,500.89128,695.2972249999999,506.04953,1
11,050/0/2022-10-18 10:36:11.356795-11.jpg,242.28990500000003,507.0698,695.27764,515.443945,1
12,050/0/2022-10-18 10:36:11.359769-12.jpg,243.71475500000005,508.52119,697.78595,513.84114,1
13,050/0/2022-10-18 10:36:11.362632-13.jpg,243.57517,506.9638,699.61543,515.68161,1
14,050/0/2022-10-18 10:36:11.367700-14.jpg,245.302625,508.70868,695.7226,514.82643,1
15,050/0/2022-10-18 10:36:11.371707-15.jpg,243.11035500000003,509.910895,696.79625,514.7604,1
16,050/0/2022-10-18 10:36:11.375632-16.jpg,240.725845,507.350755,697.2077049999999,517.43857,1
17,050/0/2022-10-18 10:36:11.378983-17.jpg,244.29736000000003,508.39885,695.8112800000001,513.851865,1
18,050/0/2022-10-18 10:36:11.382443-18.jpg,244.665225,505.651925,697.21946,514.55039,1
19,050/0/2022-10-18 10:36:11.385689-19.jpg,242.309485,510.039175,696.75414,515.321685,1
20,050/0/2022-10-18 10:36:11.389040-20.jpg,246.576585,509.3593,694.998535,514.728,1
21,050/0/2022-10-18 10:36:11.394119-21.jpg,242.86054,508.02117,698.0165749999999,514.72225,1
22,050/0/2022-10-18 10:36:11.397402-22.jpg,242.71335,508.329235,697.19946,513.91775,1
23,050/0/2022-10-18 10:36:11.402093-23.jpg,243.590845,509.112855,695.886165,515.792415,1
24,050/0/2022-10-18 10:36:11.406514-24.jpg,242.87906,510.398965,695.42704,512.28602,1
25,050/0/2022-10-18 10:36:11.410242-25.jpg,243.196555,508.78847,696.7813199999999,515.18588,1
26,050/0/2022-10-18 10:36:11.413337-26.jpg,240.55676,508.11938,695.9112,516.496495,1
27,050/0/2022-10-18 10:36:11.418619-27.jpg,241.822225,508.52308,697.45364,514.77073,1
28,050/0/2022-10-18 10:36:11.424373-28.jpg,243.172475,507.830255,696.0577000000001,513.802645,1
29,050/0/2022-10-18 10:36:11.434143-29.jpg,241.329235,508.95704,697.262005,515.19688,1
30,050/0/2022-10-18 10:36:11.444040-30.jpg,242.81805,508.74553,696.3999349999999,511.85292,1
31,050/0/2022-10-18 10:36:11.453973-31.jpg,241.505395,508.85371,696.376155,514.03289,1
32,050/0/2022-10-18 10:36:11.460412-32.jpg,242.41404,508.767685,697.0117000000001,514.00397,1
33,050/0/2022-10-18 10:36:11.466860-33.jpg,240.10065000000003,506.25216,695.5865699999999,514.4437700000001,1
34,050/0/2022-10-18 10:36:11.471857-34.jpg,240.576645,507.748685,694.2801400000001,515.48141,1
35,050/0/2022-10-18 10:36:11.476455-35.jpg,242.46346,506.58123,695.59655,513.042635,1
36,050/0/2022-10-18 10:36:11.479556-36.jpg,239.04557,510.815095,696.308705,514.15228,1
37,050/0/2022-10-18 10:36:11.483565-37.jpg,243.513285,509.02572,696.9381699999999,514.5581500000001,1
38,050/0/2022-10-18 10:36:11.487927-38.jpg,242.2214,507.579375,695.49234,513.349015,1
39,050/0/2022-10-18 10:36:11.492820-39.jpg,241.989915,510.11721,696.59262,515.787405,1
40,050/0/2022-10-18 10:36:11.499355-40.jpg,241.687615,506.9852,697.12542,515.04711,1
41,050/0/2022-10-18 10:36:11.505613-41.jpg,240.41476,509.641115,697.4322300000001,511.022505,1
42,050/0/2022-10-18 10:36:11.511833-42.jpg,240.502225,507.10502,699.047965,514.79246,1
43,050/0/2022-10-18 10:36:11.518273-43.jpg,243.82741,508.0562,698.19079,515.473625,1
44,050/0/2022-10-18 10:36:11.524121-44.jpg,241.179345,510.1541600000001,696.74962,512.50197,1
45,050/0/2022-10-18 10:36:11.530666-45.jpg,241.409215,508.49411,697.72444,511.99685,1
46,050/0/2022-10-18 10:36:11.537318-46.jpg,242.05815,511.93047,695.620675,512.42155,1
47,050/0/2022-10-18 10:36:11.542939-47.jpg,240.93911,508.53602,693.36251,514.42779,1
48,050/0/2022-10-18 10:36:11.549406-48.jpg,243.27909,510.08155,695.90338,513.51384,1
49,050/0/2022-10-18 10:36:11.555626-49.jpg,240.84021,510.356845,695.95042,513.91665,1
50,050/0/2022-10-18 10:36:11.563212-50.jpg,242.42647,511.129905,694.379795,514.66873,1
51,050/0/2022-10-18 10:36:11.571970-51.jpg,243.79673,509.152725,695.94017,515.174865,1
52,050/0/2022-10-18 10:36:11.577483-52.jpg,239.722785,510.7438,696.1342500000001,514.68234,1
53,050/0/2022-10-18 10:36:11.581411-53.jpg,241.1969,509.973385,696.5332500000001,515.1392500000001,1
54,050/0/2022-10-18 10:36:11.587040-54.jpg,242.932725,509.53294,695.241215,515.6065,1
55,050/0/2022-10-18 10:36:11.593704-55.jpg,241.3243,508.426455,695.3488600000001,514.420095,1
56,050/0/2022-10-18 10:36:11.599349-56.jpg,241.216605,508.289945,694.41345,515.00034,1
57,050/0/2022-10-18 10:36:11.606216-57.jpg,238.042145,508.7298,695.4787699999999,515.7819499999999,1
58,050/0/2022-10-18 10:36:11.611945-58.jpg,241.225205,507.03184,694.524455,516.19178,1
59,050/0/2022-10-18 10:36:11.618421-59.jpg,239.59486,508.9268,695.7554400000001,514.89276,1
60,050/0/2022-10-18 10:36:11.626621-60.jpg,243.687595,509.4255,695.0741499999999,515.538035,1
61,050/0/2022-10-18 10:36:11.633250-61.jpg,243.85054,507.55923,695.1370499999999,516.41382,1
62,050/0/2022-10-18 10:36:11.639454-62.jpg,241.281165,508.88606,693.966385,514.85973,1
63,050/0/2022-10-18 10:36:11.644020-63.jpg,241.23869,508.96163,697.0020049999999,512.93572,1
